Coreid,Record_basis,Order,Family,Genus,Species,type,year,month,Day,State,longitude,latitude,altitude,presence,mean.spring.temp,mean.winter.temp,mean.temp,precip.spring,precip.total,temp.var,precip.var,Domain,Bio,Climate_zone,date,julian,mean.T,mean.P,T_anm,P_anm,Region,BIO4,BIO7,BIO10,BIO11,BIO15,BIO16,BIO17,Probability
22959009,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,5,29,Pennsylvania,-74.854,41.361,364,1,7.772,-5.488,9.258,360.751,1256.033,9.003,51.44,Northeast,Cold,Cold,2002/5/29,149,8.469,1200.156,0.789,1.047,medium,9.003,24.748,20.695,-1.171,51.44,527.911,100.409,0.45899
22959032,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,2,Maryland,-76.687,38.858,9,1,12.68,-0.301,13.754,287.943,1000.14,8.893,49.475,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/2,92,12.938,1096.283,0.816,0.912,low,8.893,24.509,24.947,3.259,49.475,404.938,103.85,0.50564
22959277,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,2,Maryland,-76.689,38.859,7,1,12.522,-0.546,13.499,290.28,987.2,8.946,52.265,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/2,92,12.713,1094.052,0.786,0.902,low,8.946,24.578,24.807,2.97,52.265,413.875,98.741,0.50564
22960224,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.068,38.694,0,1,13.741,0.815,14.712,246.661,973.857,8.814,47.018,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.767,1058.363,0.945,0.92,low,8.814,24.25,25.78,4.421,47.018,374.008,107.156,0.4387
22960267,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.098,38.682,20,1,13.637,0.649,14.555,247.746,1003.059,8.793,47.14,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.643,1063.604,0.912,0.943,low,8.793,24.249,25.582,4.249,47.14,389.456,109.639,0.4387
22960388,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,24,Maryland,-76.819,39.052,61,1,12.322,-0.829,13.265,272.389,1065.317,8.978,46.15,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/24,114,12.502,1102.956,0.763,0.966,medium,8.978,24.579,24.583,2.648,46.15,413.398,116.082,0.40187
22960990,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,6,18,Maine,-68.356,44.296,49,1,5.637,-6.24,7.78,421.109,1409.838,8.693,36.656,Northeast,Cold,Cold,2002/6/18,169,7.482,1232.076,0.298,1.144,high,8.693,23.519,19.059,-2.139,36.656,516.448,203.052,0.43391
22961494,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,16,Maryland,-76.819,39.049,71,1,12.322,-0.829,13.265,272.389,1065.317,8.978,46.15,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/16,106,12.502,1102.956,0.763,0.966,medium,8.978,24.579,24.583,2.648,46.15,413.398,116.082,0.40187
22961657,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.056,38.692,0,1,13.866,0.84,14.818,232.658,899.657,8.854,48.014,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.886,1057.818,0.932,0.85,low,8.854,24.374,25.932,4.478,48.014,354.88,98.304,0.4387
22961740,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.076,38.69,21,1,13.741,0.815,14.712,246.661,973.857,8.814,47.018,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.767,1058.363,0.945,0.92,low,8.814,24.25,25.78,4.421,47.018,374.008,107.156,0.4387
22961832,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,6,20,Maine,-68.23,44.361,284,1,5.815,-6.365,7.877,429.156,1446.492,8.891,40.858,Northeast,Cold,Cold,2002/6/20,171,7.473,1295.001,0.404,1.117,high,8.891,23.59,19.353,-2.37,40.858,548.448,191.75,0.43181
22961885,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.078,38.69,21,1,13.741,0.815,14.712,246.661,973.857,8.814,47.018,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.767,1058.363,0.945,0.92,low,8.814,24.25,25.78,4.421,47.018,374.008,107.156,0.4387
22962217,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.054,38.693,0,1,13.866,0.84,14.818,232.658,899.657,8.854,48.014,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.886,1057.818,0.932,0.85,low,8.854,24.374,25.932,4.478,48.014,354.88,98.304,0.4387
22962573,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.075,38.688,40,1,13.741,0.815,14.712,246.661,973.857,8.814,47.018,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.767,1058.363,0.945,0.92,low,8.814,24.25,25.78,4.421,47.018,374.008,107.156,0.4387
22964347,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.015,38.691,28,1,12.23,1.674,13.216,352.43,1601.29,9.188,37.296,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.733,1063.453,-0.517,1.506,low,9.188,26.459,24.183,1.05,37.296,593.274,221.663,0.4387
22964580,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.025,38.689,39,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22964727,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.025,38.686,39,1,12.043,1.371,12.957,339.298,1519.737,9.192,37.74,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.446,1071.919,-0.489,1.418,low,9.192,26.467,23.916,0.779,37.74,567.874,221.705,0.4387
22964790,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.029,38.692,0,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22954021,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,2,North Carolina,-83.06,35.592,1217,1,11.167,1.042,11.328,326.359,1302.125,7.303,38.445,Appalachians,Mixed-Humid,Mixed-warm,2002/4/2,92,11.109,1302.387,0.219,1,low,7.303,18.934,19.607,2.125,38.445,469.74,154.475,0.43614
22955285,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,3,28,Maryland,-76.367,38.9,0,1,12.576,0.949,14.49,299.061,1117.44,8.678,49.757,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/3/28,87,13.599,1088.218,0.891,1.027,low,8.678,23.146,25.308,4.451,49.757,445.986,118.398,0.50564
22955302,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,1,Maryland,-76.82,39.049,71,1,12.322,-0.829,13.265,272.389,1065.317,8.978,46.15,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/1,91,12.502,1102.956,0.763,0.966,medium,8.978,24.579,24.583,2.648,46.15,413.398,116.082,0.40187
22955391,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,16,Maryland,-76.82,39.049,71,1,12.322,-0.829,13.265,272.389,1065.317,8.978,46.15,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/16,106,12.502,1102.956,0.763,0.966,medium,8.978,24.579,24.583,2.648,46.15,413.398,116.082,0.40187
22956873,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,10,Maryland,-76.81,39.06,43,1,12.241,-0.971,13.165,289.459,1080.762,9.016,45.118,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/10,100,12.467,1107.641,0.698,0.976,medium,9.016,24.764,24.507,2.506,45.118,411.648,114.271,0.40187
22958298,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2002,4,11,Maryland,-77.07,38.693,0,1,13.741,0.815,14.712,246.661,973.857,8.814,47.018,Mid Atlantic,Mixed-Humid,Mixed-warm,2002/4/11,101,13.767,1058.363,0.945,0.92,low,8.814,24.25,25.78,4.421,47.018,374.008,107.156,0.4387
22971184,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.101,38.684,0,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22971240,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-76.804,39.06,44,1,10.856,0.027,11.906,337.741,1657.597,9.445,38.426,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,12.467,1107.641,-0.561,1.497,medium,9.445,27.071,23.23,-0.506,38.426,629.719,233.081,0.40187
22971424,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,3,25,Maryland,-76.819,39.054,61,1,10.935,0.103,11.99,339.865,1639.434,9.424,36.673,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/3/25,84,12.502,1102.956,-0.512,1.486,medium,9.424,27.103,23.302,-0.395,36.673,603.608,227.729,0.40187
22971671,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,4,Virginia,-78.612,38.135,214,1,12.507,1.717,12.778,442.131,1834.009,8.626,41.975,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/4,94,13.578,1097.979,-0.8,1.67,low,8.626,24.847,23.083,1.098,41.975,704.584,255.674,0.47163
22971771,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,6,22,Virginia,-78.61,38.135,214,1,12.507,1.717,12.778,442.131,1834.009,8.626,41.975,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/6/22,173,13.578,1097.979,-0.8,1.67,low,8.626,24.847,23.083,1.098,41.975,704.584,255.674,0.47163
22971881,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Virginia,-78.515,38.01,134,1,12.548,1.858,12.781,452.655,1919.5,8.512,44.604,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.697,1144.554,-0.916,1.677,low,8.512,24.456,22.872,1.208,44.604,764.96,242.72,0.46724
22971932,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Virginia,-78.493,38.091,164,1,12.55,1.799,12.817,435.471,1832.191,8.615,39.72,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.672,1109.025,-0.855,1.652,low,8.615,24.821,23.095,1.151,39.72,689.967,262.073,0.46724
22972079,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,15,Virginia,-78.447,38.065,125,1,12.533,1.735,12.816,428.582,1812.253,8.645,41.806,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/15,105,13.642,1093.202,-0.826,1.658,low,8.645,24.904,23.141,1.122,41.806,699.915,252.952,0.46724
22972711,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Virginia,-78.447,38.046,120,1,12.596,1.824,12.84,439.691,1873.973,8.58,44.883,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.631,1121.438,-0.791,1.671,low,8.58,24.611,23.04,1.198,44.883,745.976,245.364,0.46724
22972750,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Virginia,-78.684,38.057,192,1,12.553,1.836,12.818,450.522,1856.798,8.579,44.422,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.609,1088.755,-0.791,1.705,low,8.579,24.669,23.062,1.204,44.422,759.35,245.554,0.46724
22972877,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Virginia,-78.485,38.05,158,1,12.64,1.914,12.877,448.237,1875.716,8.568,40.571,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.73,1136.179,-0.853,1.651,low,8.568,24.654,23.067,1.229,40.571,707.926,255.385,0.46724
22965002,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.031,38.691,41,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22965123,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.019,38.693,0,1,12.23,1.674,13.216,352.43,1601.29,9.188,37.296,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.733,1063.453,-0.517,1.506,low,9.188,26.459,24.183,1.05,37.296,593.274,221.663,0.4387
22965129,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.029,38.718,0,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22965191,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.026,38.69,41,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22965581,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.063,38.679,58,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22965610,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.025,38.717,0,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22965722,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.027,38.711,42,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22965771,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.017,38.704,22,1,12.23,1.674,13.216,352.43,1601.29,9.188,37.296,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.733,1063.453,-0.517,1.506,low,9.188,26.459,24.183,1.05,37.296,593.274,221.663,0.4387
22965847,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.08,38.681,25,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22965878,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.01,38.704,36,1,12.23,1.674,13.216,352.43,1601.29,9.188,37.296,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.733,1063.453,-0.517,1.506,low,9.188,26.459,24.183,1.05,37.296,593.274,221.663,0.4387
22965916,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.1,38.685,0,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22965932,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.048,38.699,7,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22966070,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.099,38.681,20,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22966128,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.096,38.682,20,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22966284,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.093,38.678,20,1,12.174,1.635,13.158,343.891,1563.037,9.161,35.913,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.643,1063.604,-0.485,1.47,low,9.161,26.396,24.079,1.033,35.913,573.985,231.948,0.4387
22966364,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.046,38.701,0,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22966667,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,3,Maryland,-77.057,38.692,0,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/3,93,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22966701,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.07,38.691,40,1,12.23,1.79,13.275,341.931,1532.407,9.161,34.612,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.767,1058.363,-0.492,1.448,low,9.161,26.346,24.21,1.178,34.612,554.41,224.757,0.4387
22966721,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.073,38.689,40,1,12.23,1.79,13.275,341.931,1532.407,9.161,34.612,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.767,1058.363,-0.492,1.448,low,9.161,26.346,24.21,1.178,34.612,554.41,224.757,0.4387
22966739,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.044,38.686,33,1,12.043,1.371,12.957,339.298,1519.737,9.192,37.74,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.446,1071.919,-0.489,1.418,low,9.192,26.467,23.916,0.779,37.74,567.874,221.705,0.4387
22966807,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.014,38.689,28,1,12.23,1.674,13.216,352.43,1601.29,9.188,37.296,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.733,1063.453,-0.517,1.506,low,9.188,26.459,24.183,1.05,37.296,593.274,221.663,0.4387
22966835,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.029,38.708,0,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22966848,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,24,Maryland,-77.028,38.714,42,1,12.325,1.857,13.351,321.562,1436.023,9.185,35.317,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/24,114,13.886,1057.818,-0.535,1.358,low,9.185,26.434,24.317,1.207,35.317,524.903,209.129,0.4387
22966942,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,22,Virginia,-78.5,38.245,164,1,12.381,1.616,12.713,430.406,1758.089,8.686,38.384,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/22,112,13.476,1085.312,-0.763,1.62,low,8.686,24.885,23.115,0.997,38.384,664.68,264.855,0.47163
22967623,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,13,Virginia,-78.51,38.011,134,1,12.548,1.858,12.781,452.655,1919.5,8.512,44.604,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/13,103,13.697,1144.554,-0.916,1.677,low,8.512,24.456,22.872,1.208,44.604,764.96,242.72,0.46724
22967752,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,14,Virginia,-78.668,37.848,186,1,12.692,1.965,12.972,465.5,1894.096,8.534,46.64,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/14,104,13.639,1157.778,-0.667,1.636,low,8.534,24.534,23.169,1.442,46.64,789.89,232.366,0.47314
22967989,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,23,Virginia,-78.666,37.844,174,1,12.692,1.965,12.972,465.5,1894.096,8.534,46.64,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/23,113,13.639,1157.778,-0.667,1.636,low,8.534,24.534,23.169,1.442,46.64,789.89,232.366,0.47314
22968020,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,16,Virginia,-78.67,37.846,186,1,12.692,1.965,12.972,465.5,1894.096,8.534,46.64,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/16,106,13.639,1157.778,-0.667,1.636,low,8.534,24.534,23.169,1.442,46.64,789.89,232.366,0.47314
22968645,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,5,8,Maryland,-76.821,39.407,181,1,10.948,-0.269,11.768,324.149,1547.69,9.411,35.502,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/8,128,12.181,1114.465,-0.413,1.389,medium,9.411,26.915,22.979,-0.702,35.502,569.046,224.325,0.37612
22968800,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,5,20,Maryland,-76.807,39.077,69,1,10.866,0,11.961,334.818,1650.759,9.45,35.557,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/20,140,12.533,1114.977,-0.572,1.481,medium,9.45,27.115,23.277,-0.457,35.557,607.583,238.823,0.40187
22968957,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,5,20,Maryland,-76.789,39.082,64,1,10.866,0,11.961,334.818,1650.759,9.45,35.557,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/20,140,12.533,1114.977,-0.572,1.481,medium,9.45,27.115,23.277,-0.457,35.557,607.583,238.823,0.40187
22969451,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,3,25,Maryland,-76.819,39.057,61,1,10.935,0.103,11.99,339.865,1639.434,9.424,36.673,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/3/25,84,12.502,1102.956,-0.512,1.486,medium,9.424,27.103,23.302,-0.395,36.673,603.608,227.729,0.40187
22969542,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,14,Maryland,-76.822,38.408,44,1,12.298,1.715,13.061,381.013,1575.607,8.885,37.19,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/14,104,13.397,1113.404,-0.336,1.415,low,8.885,25.561,23.64,1.198,37.19,569.209,208.246,0.46685
22969745,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,5,11,Virginia,-77.079,38.239,25,1,12.68,2,13.509,364.291,1622.895,8.946,38.928,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/11,131,13.786,1074.076,-0.277,1.511,low,8.946,25.664,24.175,1.553,38.928,589.866,216.633,0.46293
22969760,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,5,15,Maryland,-76.801,39.027,55,1,10.856,0.027,11.906,337.741,1657.597,9.445,38.426,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/5/15,135,12.467,1107.641,-0.561,1.497,medium,9.445,27.071,23.23,-0.506,38.426,629.719,233.081,0.40187
22970525,Preserved Specimen,Hymenoptera,Andrenidae,Andrena ,Andrena_carlini,Generalist,2003,4,20,Maryland,-76.673,38.904,13,1,11.173,0.568,12.367,345.445,1661.498,9.354,28.322,Mid Atlantic,Mixed-Humid,Mixed-warm,2003/4/20,110,12.882,1098.001,-0.515,1.513,low,9.354,26.75,23.502,0.031,28.322,559.096,269.161,0.50564
